Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount
107892,23/03/2024 04:45,Cairo-Nasr City,Rice Pudding Nuts,Medium,145.17,11,0,,58360,39,Male,None,Cash,Mobile App,84,8.1,108,37.8,69.4,3,0,Traditional,Greater Cairo,1,4,223.56
106133,04/03/2024 21:00,Cairo-Zamalek,Rice Pudding Nuts,Large,154.27,10,0,Nutella,50120,23,Female,Bronze,Credit Card,In-store,84,11.4,125,38.6,48.5,3,0,Traditional,Greater Cairo,0,21,215.98
105321,25/02/2024 10:00,Alex-Stanly,Rice Pudding Oven,Large,49.76,5,0,Nuts,63676,15,Female,Bronze,Cash,In-store,32,9.2,116,28.9,71.6,5,0,Traditional,Alexandria,1,10,34.83
107313,17/03/2024 04:00,Dubai-Marina,Ice Cream Mango,Large,58.52,2,0,Nutella,54245,64,Male,Bronze,Wallet,Mobile App,11,4.8,141,32.3,29.9,,0,Ice Cream,UAE,1,4,16.39
107103,14/03/2024 23:30,Mansoura-Mashaya,Sweet Koshary Mix,Medium,72.01,6,0,Pistachio,79048,28,Male,Gold,Instapay,Mobile App,35,8.8,117,15.3,43.5,4,0,Signature,Delta,0,23,60.49
106043,03/03/2024 22:30,Riyadh-Olaya,Rice Pudding Nuts,Small,75.12,3,0.1,Lotus,52055,55,Female,Silver,Cash,Mobile App,40,9.6,101,20.4,55.9,5,0,Traditional,KSA,1,22,31.55
103776,09/02/2024 07:45,Giza-Zayed,Qishtouza Lotus,Large,73.17,1,0,Nuts,83959,68,Male,None,Cash,Talabat,96,1.7,125,34.1,35.4,4,0,Modern,Greater Cairo,1,7,10.24
104836,20/02/2024 08:45,Tanta-Saeed,Qishtouza Lotus,Medium,59.53,9,0,Nuts,81195,,Male,Gold,Credit Card,ElMenus,93,8.5,127,18.7,82.5,5,0,Modern,Delta,0,8,75.01
104965,21/02/2024 17:00,Giza-Zayed,Om Ali Cream,Medium,94.35,11,0,None,81464,74,Female,None,Cash,Talabat,92,11.2,138,17.8,81.5,1,0,Traditional,Greater Cairo,0,17,145.3
100540,06/01/2024 14:45,Cairo-Zamalek,Sweet Koshary Mix,Medium,144.93,1,0,None,84691,16,Female,,Instapay,Talabat,35,2.1,145,43.8,72.3,5,0,Signature,Greater Cairo,1,14,20.29
107484,18/03/2024 22:45,Alex-Stanly,Super B.Laban,Small,127.64,6,0,Nutella,59483,34,Male,Silver,Wallet,Talabat,65,11.9,135,37.8,55.7,2,0,Signature,Alexandria,0,22,107.22
102746,29/01/2024 14:15,Tanta-Saeed,Ice Cream Mango,Medium,98.7,9,0.15,Nutella,88415,39,Female,Gold,Wallet,Mobile App,115,2.3,138,38.5,81.9,1,0,Ice Cream,Delta,0,14,124.36
103720,08/02/2024 17:45,Tanta-Saeed,Rice Pudding Oven,Small,53.67,1,0,Nutella,85392,,Male,Bronze,Instapay,Talabat,99,13.7,103,16,32.7,1,0,Traditional,Delta,0,17,7.51
106820,12/03/2024 00:45,Riyadh-Olaya,Rice Pudding Nuts,Large,141.07,5,0,Nuts,82053,,Male,Silver,Credit Card,Mobile App,26,12.6,149,38.5,63.3,3,0,Traditional,KSA,0,0,98.75
109338,07/04/2024 06:15,Riyadh-Olaya,Super B.Laban,Medium,91.72,7,0,None,88554,53,Female,Silver,Wallet,Mobile App,89,3.5,145,42.3,47.3,2,0,Signature,KSA,1,6,89.89
104469,16/02/2024 13:00,Cairo-Nasr City,Rice Pudding Oven,Medium,130.03,9,0,None,89403,73,Female,Bronze,Credit Card,ElMenus,57,8.4,118,28.4,50.7,1,0,Traditional,Greater Cairo,1,13,163.84
100668,07/01/2024 22:45,Giza-Zayed,Ice Cream Mango,Medium,104.4,9,0.1,,73225,,Male,Silver,Credit Card,Mobile App,105,1.4,140,36.7,21.4,2,0,Ice Cream,Greater Cairo,1,22,131.54
107576,19/03/2024 21:45,Mansoura-Mashaya,Rice Pudding Oven,Large,70.77,5,0,Nuts,86979,,Female,None,Wallet,ElMenus,54,13,118,36.5,74.9,5,1,Traditional,Delta,0,21,49.54
108550,30/03/2024 01:15,Riyadh-Olaya,Ice Cream Mango,Small,153.23,3,0,Nutella,67322,12,,Bronze,Cash,Talabat,13,10.9,107,39.8,65.7,5,0,Ice Cream,KSA,1,1,64.36
105064,22/02/2024 17:45,Riyadh-Olaya,Qishtouza Lotus,Medium,77.71,3,0.1,Nuts,79513,59,Male,Bronze,Instapay,Talabat,66,12,117,17.2,34.4,5,0,Modern,KSA,0,17,32.64
101354,15/01/2024 02:15,Tanta-Saeed,Qishtouza Lotus,Medium,69.66,5,0,Lotus,69362,56,Female,Silver,Credit Card,Talabat,55,6.4,103,23.2,73.5,2,0,Modern,Delta,0,2,48.76
107115,15/03/2024 02:30,Tanta-Saeed,Rice Pudding Oven,Medium,170.57,2,0.05,None,60083,31,Female,,Instapay,In-store,44,11.3,146,35.5,37.2,3,0,Traditional,Delta,1,2,47.76
109774,11/04/2024 19:15,Cairo-Nasr City,Rice Pudding Oven,Large,109.72,3,0,Pistachio,51132,59,Female,Bronze,Credit Card,ElMenus,100,2.7,124,15.9,24.6,1,0,Traditional,Greater Cairo,0,19,46.08
108663,31/03/2024 05:30,Tanta-Saeed,Ice Cream Mango,Medium,158.96,11,0.1,Nutella,61275,40,Female,None,Instapay,Mobile App,101,8.6,144,42.8,54.9,3,0,Ice Cream,Delta,1,5,244.8
102704,29/01/2024 03:45,Cairo-Nasr City,Rice Pudding Oven,Large,179.57,11,0,Lotus,74836,42,Male,None,Wallet,Talabat,110,1.9,109,41,44.3,3,0,Traditional,Greater Cairo,0,3,276.54
103331,04/02/2024 16:30,Mansoura-Mashaya,Ice Cream Mango,Small,95.48,6,0,Lotus,69062,35,Female,Gold,Cash,ElMenus,116,13.5,140,27.1,31.6,4,0,Ice Cream,Delta,1,16,80.2
108054,24/03/2024 21:15,Mansoura-Mashaya,Ice Cream Mango,Large,121.23,11,0,None,63901,13,,Gold,Instapay,In-store,34,12,118,36,25.6,,0,Ice Cream,Delta,1,21,186.69
103585,07/02/2024 08:00,Cairo-Nasr City,Qishtouza Lotus,Medium,126.54,4,0,Nuts,70056,34,Male,None,Wallet,Talabat,113,6.5,132,41,85.7,,0,Modern,Greater Cairo,0,8,70.86
109442,08/04/2024 08:15,Alex-Stanly,Sweet Koshary Mix,Medium,101.62,6,0.1,,67121,54,Female,Gold,Instapay,Mobile App,77,4.1,141,43.2,73.2,4,0,Signature,Alexandria,0,8,85.36
105646,28/02/2024 19:15,Mansoura-Mashaya,Rice Pudding Oven,Large,166.45,2,0,Nutella,54146,39,Male,Silver,Cash,Mobile App,21,7.7,121,16.7,61.1,2,0,Traditional,Delta,0,19,46.61
103377,05/02/2024 04:00,Tanta-Saeed,Rice Pudding Nuts,Large,51.29,11,0,Nutella,89475,14,Male,None,Cash,Mobile App,59,6.7,122,20.6,48.3,2,0,Traditional,Delta,0,4,78.99
101257,14/01/2024 02:00,Tanta-Saeed,Ice Cream Mango,Small,90.38,5,0,None,83385,65,Male,Bronze,Instapay,Talabat,67,13.7,113,41.9,69.1,2,0,Ice Cream,Delta,1,2,63.27
106191,05/03/2024 11:30,Riyadh-Olaya,Sweet Koshary Mix,Medium,130.01,2,0,Lotus,74999,54,Female,Silver,Credit Card,Mobile App,67,14.2,138,28.2,20.3,1,0,Signature,KSA,0,11,36.4
105349,25/02/2024 17:00,Giza-Zayed,Ice Cream Mango,Medium,72.08,10,0.15,Nuts,75888,13,Male,Gold,Instapay,ElMenus,57,10.7,138,18.1,83.6,2,0,Ice Cream,Greater Cairo,1,17,100.91
104176,13/02/2024 11:45,Dubai-Marina,Super B.Laban,Large,170.61,4,0.15,Nutella,80537,,Male,Gold,Wallet,Talabat,51,4.6,113,35.5,76.1,4,0,Signature,UAE,0,11,95.54
104911,21/02/2024 03:30,Riyadh-Olaya,Rice Pudding Oven,Medium,127.19,10,0,Nuts,71577,69,Male,Gold,Instapay,Mobile App,113,7.3,127,29,52.7,1,0,Traditional,KSA,0,3,178.07
101853,20/01/2024 07:00,Tanta-Saeed,Sweet Koshary Mix,Large,125.81,4,0.1,,87098,43,Male,Silver,Instapay,Mobile App,25,7.9,148,16.2,30.5,1,0,Signature,Delta,1,7,70.45
106317,06/03/2024 19:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,122.4,3,0,None,70410,24,Female,Silver,Cash,Mobile App,59,11,140,40.3,89.8,3,0,Traditional,Greater Cairo,0,19,51.41
109855,12/04/2024 15:30,Mansoura-Mashaya,Rice Pudding Oven,Medium,76.63,7,0,Nutella,55693,33,Male,Bronze,Instapay,Mobile App,69,2.1,143,20,20.3,4,0,Traditional,Delta,1,15,75.1
102106,22/01/2024 22:15,Riyadh-Olaya,Sweet Koshary Mix,Large,92.54,2,0,Lotus,56358,34,Male,Gold,Wallet,In-store,46,12.8,131,21.8,41.5,3,0,Signature,KSA,0,22,25.91
100134,02/01/2024 09:15,Mansoura-Mashaya,Super B.Laban,Medium,83.45,8,0,Pistachio,80553,44,Male,None,Cash,Talabat,19,1.9,138,29.6,74,1,0,Signature,Delta,0,9,93.46
105030,22/02/2024 09:15,Mansoura-Mashaya,Qishtouza Nutella,Medium,79.16,6,0,Nuts,56069,62,Male,Bronze,Cash,Mobile App,65,14,141,44,50.8,2,0,Modern,Delta,0,9,66.49
100929,10/01/2024 16:00,Tanta-Saeed,Rice Pudding Oven,Medium,46.79,2,0,None,80921,35,Male,Gold,Instapay,In-store,25,5.6,120,15.3,42.9,4,0,Traditional,Delta,0,16,13.1
100824,09/01/2024 13:45,Dubai-Marina,Ice Cream Mango,Small,111.59,4,0,Nutella,75684,,Female,Silver,Cash,In-store,43,10,117,22,80,,0,Ice Cream,UAE,0,13,62.49
107577,19/03/2024 22:00,Riyadh-Olaya,Sweet Koshary Mix,Small,176.68,6,0,Pistachio,77606,55,Male,Bronze,Wallet,ElMenus,83,11.4,140,18.6,77.3,1,0,Signature,KSA,0,22,148.41
101532,16/01/2024 22:45,Cairo-Zamalek,Qishtouza Lotus,Small,62.33,7,0,None,89283,47,Female,None,Cash,In-store,107,4.9,148,35.2,67.7,5,0,Modern,Greater Cairo,0,22,61.08
101215,13/01/2024 15:30,Cairo-Zamalek,Rice Pudding Oven,Large,125.48,10,0,,67433,35,Male,Gold,Instapay,Talabat,54,2.9,145,21,27.7,4,0,Traditional,Greater Cairo,1,15,175.67
100505,06/01/2024 06:00,Dubai-Marina,Super B.Laban,Large,99.68,1,0,Nutella,53097,31,Female,Gold,Cash,ElMenus,116,3.1,134,38.3,71.7,5,0,Signature,UAE,1,6,13.96
106531,09/03/2024 00:30,Cairo-Nasr City,Rice Pudding Oven,Large,46.05,9,0,Nutella,64795,52,Male,,Wallet,In-store,67,4,126,31.4,39.1,3,0,Traditional,Greater Cairo,1,0,58.02
103073,02/02/2024 00:00,Alex-Stanly,Super B.Laban,Small,95.97,10,0,None,86715,49,Male,Bronze,Wallet,ElMenus,45,10.9,115,21,21.8,2,0,Signature,Alexandria,1,0,134.36
109087,04/04/2024 15:30,Giza-Zayed,Om Ali Cream,Small,165.88,10,0,None,56337,,Male,Bronze,Instapay,ElMenus,100,0.7,127,17.9,58.4,1,0,Traditional,Greater Cairo,0,15,232.23
108648,31/03/2024 01:45,Cairo-Zamalek,Rice Pudding Nuts,Medium,114.31,8,0.05,Pistachio,87856,30,Male,,Wallet,Talabat,20,1.8,121,30.3,72.5,,0,Traditional,Greater Cairo,1,1,128.03
106620,09/03/2024 22:45,Giza-Zayed,Rice Pudding Oven,Large,120.7,6,0,Lotus,58391,62,Female,Gold,Instapay,ElMenus,87,3.7,130,31.1,87.6,2,0,Traditional,Greater Cairo,1,22,101.39
109274,06/04/2024 14:15,Tanta-Saeed,Super B.Laban,Medium,119.53,4,0,None,72745,54,Male,Bronze,Wallet,Talabat,15,3.6,115,33.7,69.8,3,0,Signature,Delta,1,14,66.94
103710,08/02/2024 15:15,Dubai-Marina,Super B.Laban,Large,70.6,9,0,None,82236,31,Male,None,Cash,ElMenus,119,2.7,105,29.3,22,1,0,Signature,UAE,0,15,88.96
104850,20/02/2024 12:15,Cairo-Zamalek,Sweet Koshary Mix,Medium,79.38,2,0.05,Pistachio,50990,62,Male,Bronze,Credit Card,Mobile App,13,9.7,117,19.3,80.6,,0,Signature,Greater Cairo,0,12,22.23
104749,19/02/2024 11:00,Alex-Stanly,Qishtouza Lotus,Small,129.86,10,0,Nuts,66470,280,Female,None,Credit Card,ElMenus,88,3.2,108,31.3,44.7,5,1,Modern,Alexandria,0,11,181.8
104269,14/02/2024 11:00,Cairo-Nasr City,Ice Cream Mango,Large,62.48,2,0,Pistachio,65448,41,Female,,Cash,In-store,108,3.3,133,20.2,36.9,1,0,Ice Cream,Greater Cairo,0,11,17.49
109879,12/04/2024 21:30,Cairo-Nasr City,Sweet Koshary Mix,Medium,89.78,5,0,Nutella,53135,13,Female,Gold,Instapay,In-store,114,7.1,107,37.8,33.3,2,0,Signature,Greater Cairo,1,21,62.85
108906,02/04/2024 18:15,Giza-Zayed,Ice Cream Mango,Medium,130.34,4,0,Pistachio,60420,,Male,Gold,Wallet,Talabat,100,13.3,101,34.1,69.7,2,1,Ice Cream,Greater Cairo,0,18,72.99
104187,13/02/2024 14:30,Cairo-Zamalek,Qishtouza Lotus,Medium,46.79,6,0,Pistachio,66418,,Female,Gold,Cash,Talabat,72,0.9,128,21.9,80.1,2,0,Modern,Greater Cairo,0,14,39.3
105302,25/02/2024 05:15,Riyadh-Olaya,Qishtouza Nutella,Medium,104.52,9,0,Lotus,80614,21,Female,Silver,Instapay,ElMenus,37,3.1,102,27.3,80.3,1,0,Modern,KSA,1,5,131.7
102924,31/01/2024 10:45,Cairo-Nasr City,Super B.Laban,Large,82.29,11,0,Pistachio,63362,72,Male,,Wallet,Talabat,10,11.4,135,41.2,89,2,0,Signature,Greater Cairo,0,10,126.73
106589,09/03/2024 15:00,Giza-Zayed,Sweet Koshary Mix,Small,166.2,11,0.15,Nuts,76604,,Male,Bronze,Credit Card,Talabat,37,4.5,119,38.2,41.1,1,0,Signature,Greater Cairo,1,15,255.95
101811,19/01/2024 20:30,Cairo-Zamalek,Sweet Koshary Mix,Large,41.57,3,0,None,61555,12,,None,Credit Card,In-store,105,11.6,134,39.3,79.6,1,1,Signature,Greater Cairo,1,20,17.46
103487,06/02/2024 07:30,Tanta-Saeed,Qishtouza Lotus,Medium,101.67,1,0.05,,83632,26,Male,Gold,Cash,In-store,102,7.7,142,40.7,26.5,1,0,Modern,Delta,0,7,14.23
107420,18/03/2024 06:45,Mansoura-Mashaya,Sweet Koshary Mix,Medium,175.15,2,0,Nuts,61456,46,Female,Silver,Wallet,Talabat,42,14.2,127,34.3,82.9,,0,Signature,Delta,0,6,49.04
103142,02/02/2024 17:15,Mansoura-Mashaya,Rice Pudding Oven,Medium,95.05,5,0,None,65446,27,Female,Silver,Credit Card,In-store,81,6.4,143,15.9,82.6,1,0,Traditional,Delta,1,17,66.54
109348,07/04/2024 08:45,Cairo-Zamalek,Super B.Laban,Medium,132.59,4,0,Nutella,64577,26,Female,Gold,Instapay,In-store,103,1.5,107,37.9,22.9,3,0,Signature,Greater Cairo,1,8,74.25
101325,14/01/2024 19:00,Mansoura-Mashaya,Rice Pudding Nuts,Large,137.71,4,0.15,Nutella,69813,,Male,Gold,Cash,In-store,40,7.1,146,42.9,23.6,,0,Traditional,Delta,1,19,77.12
104313,14/02/2024 22:00,Giza-Zayed,Rice Pudding Nuts,Medium,101.19,6,0.05,Pistachio,64265,73,Female,None,Instapay,Talabat,64,4.1,135,30.9,62,4,0,Traditional,Greater Cairo,0,22,85
107495,19/03/2024 01:30,Cairo-Zamalek,Rice Pudding Nuts,Medium,57.91,9,0.15,None,86389,36,Male,None,Cash,In-store,112,2.6,134,40.5,68.6,1,0,Traditional,Greater Cairo,0,1,72.97
108703,31/03/2024 15:30,Cairo-Nasr City,Qishtouza Nutella,Medium,156.7,11,0.1,None,54394,62,Male,None,Wallet,In-store,34,4.9,102,39.9,30.3,3,0,Modern,Greater Cairo,1,15,241.32
108692,31/03/2024 12:45,Cairo-Zamalek,Rice Pudding Nuts,Large,69.73,5,0.05,,53238,23,Female,,Wallet,ElMenus,28,12.5,136,31.8,51.5,4,0,Traditional,Greater Cairo,1,12,48.81
109504,08/04/2024 23:45,Alex-Stanly,Qishtouza Nutella,Medium,144.44,3,0.1,Nuts,57489,,Male,Silver,Wallet,Talabat,56,9.3,118,37.8,50.7,2,0,Modern,Alexandria,0,23,60.66
105542,27/02/2024 17:15,Tanta-Saeed,Super B.Laban,Medium,136.64,4,0,Pistachio,70046,68,Female,Silver,Credit Card,Talabat,20,9.4,116,32.4,47.7,4,0,Signature,Delta,0,17,76.52
106173,05/03/2024 07:00,Giza-Zayed,Qishtouza Lotus,Large,66.53,5,0,None,74457,33,Male,None,Credit Card,Mobile App,98,5.4,108,22.3,72.7,2,0,Modern,Greater Cairo,0,7,46.57
101541,17/01/2024 01:00,Dubai-Marina,Sweet Koshary Mix,Large,141.67,7,0.15,Nuts,57203,31,Male,Bronze,Wallet,Mobile App,69,12,134,31.4,85.3,5,1,Signature,UAE,0,1,138.84
109410,08/04/2024 00:15,Giza-Zayed,Super B.Laban,Medium,103.41,6,0,Nutella,72086,66,Male,Bronze,Wallet,Talabat,72,12.1,124,30.7,33.9,4,0,Signature,Greater Cairo,0,0,86.86
102682,28/01/2024 22:15,Dubai-Marina,Rice Pudding Nuts,Large,61.75,7,0.05,Nutella,84940,44,Male,Silver,Instapay,In-store,103,4.1,111,30.4,68.2,3,1,Traditional,UAE,1,22,60.52
109883,12/04/2024 22:30,Alex-Stanly,Sweet Koshary Mix,Large,96.82,11,0,None,51296,70,Female,Silver,Credit Card,ElMenus,103,8.7,110,15.2,60.4,3,0,Signature,Alexandria,1,22,149.1
106314,06/03/2024 18:15,Dubai-Marina,Qishtouza Nutella,Medium,80.86,11,0.1,None,78536,51,Male,None,Credit Card,ElMenus,34,1.5,101,18.4,71.1,4,0,Modern,UAE,0,18,124.52
101192,13/01/2024 09:45,Alex-Stanly,Sweet Koshary Mix,Small,90.46,11,0,None,80058,21,Male,Gold,Instapay,ElMenus,86,4.2,141,42.7,52.2,1,0,Signature,Alexandria,1,9,139.31
105294,25/02/2024 03:15,Dubai-Marina,Super B.Laban,Medium,124.84,2,0,Nutella,82128,17,Male,,Credit Card,Talabat,96,14.2,142,35,40.7,4,0,Signature,UAE,1,3,34.96
101543,17/01/2024 01:30,Giza-Zayed,Super B.Laban,Large,160.41,10,0,Pistachio,71457,,Female,Bronze,Wallet,ElMenus,82,8.7,135,25.3,35.6,1,0,Signature,Greater Cairo,0,1,224.57
107057,14/03/2024 12:00,Riyadh-Olaya,Rice Pudding Oven,Medium,66,7,0.05,Nuts,54457,62,Female,Silver,Cash,Mobile App,117,3,135,16.2,83.6,4,0,Traditional,KSA,0,12,64.68
102540,27/01/2024 10:45,Alex-Stanly,Rice Pudding Nuts,Small,41.53,9,0,,61359,43,Male,None,Cash,ElMenus,90,6.7,130,44.2,32,3,0,Traditional,Alexandria,1,10,52.33
100954,10/01/2024 22:15,Giza-Zayed,Om Ali Cream,Small,128.07,2,0,,62404,31,Male,Silver,Credit Card,In-store,117,13.7,117,15.4,83.9,1,0,Traditional,Greater Cairo,0,22,35.86
107242,16/03/2024 10:15,Dubai-Marina,Om Ali Cream,Medium,165.91,2,0,Pistachio,83403,53,,,Instapay,In-store,28,6.6,148,25.8,34,1,0,Traditional,UAE,1,10,46.45
106732,11/03/2024 02:45,Mansoura-Mashaya,Om Ali Cream,Small,105.24,6,0,Nuts,52471,73,Male,Silver,Cash,ElMenus,36,11,105,37.8,67.6,3,0,Traditional,Delta,0,2,88.4
104847,20/02/2024 11:30,Dubai-Marina,Sweet Koshary Mix,Medium,160.1,9,0.15,None,74557,59,Female,Silver,Cash,Mobile App,72,8.2,120,36.7,75.2,1,0,Signature,UAE,0,11,201.73
106802,11/03/2024 20:15,Tanta-Saeed,Super B.Laban,Medium,156.18,10,0,None,81304,31,Male,None,Instapay,ElMenus,25,0.9,149,23.4,78.5,5,0,Signature,Delta,0,20,218.65
108011,24/03/2024 10:30,Tanta-Saeed,Qishtouza Lotus,Medium,91.18,10,0,Nutella,73851,49,Male,Bronze,Cash,In-store,29,14.5,116,22.9,54.8,4,0,Modern,Delta,1,10,127.65
104331,15/02/2024 02:30,Dubai-Marina,Rice Pudding Nuts,Small,84.14,6,0,Nutella,54676,49,Female,None,Cash,ElMenus,101,2.3,130,40.9,52.2,1,0,Traditional,UAE,0,2,70.68
108925,02/04/2024 23:00,Tanta-Saeed,Qishtouza Lotus,Medium,145.14,1,0.15,None,80158,,Male,Silver,Cash,Talabat,92,13.1,149,29.9,72.2,2,0,Modern,Delta,0,23,20.32
105335,25/02/2024 13:30,Dubai-Marina,Qishtouza Nutella,Medium,108.1,8,0.15,Nuts,60655,55,Female,Gold,Cash,Mobile App,91,7.1,117,29.8,35.5,4,0,Modern,UAE,1,13,121.07
107331,17/03/2024 08:30,Giza-Zayed,Qishtouza Nutella,Large,49.83,7,0,Nutella,81313,34,Male,None,Cash,Talabat,17,3.3,113,19,68,3,0,Modern,Greater Cairo,1,8,48.83
109349,07/04/2024 09:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,124.12,8,0.15,Lotus,53747,14,Female,Silver,Credit Card,In-store,18,1.5,130,37.4,51.1,1,0,Signature,Greater Cairo,1,9,139.01
104730,19/02/2024 06:15,Dubai-Marina,Ice Cream Mango,Large,64.87,5,0,Pistachio,67267,46,Female,Silver,Wallet,In-store,13,14.8,128,31.1,65.7,1,0,Ice Cream,UAE,0,6,45.41
106542,09/03/2024 03:15,Riyadh-Olaya,Qishtouza Nutella,Medium,142.7,2,0.15,None,85543,29,Female,None,Instapay,Mobile App,80,14.1,140,42.1,38.9,5,0,Modern,KSA,1,3,39.96
105306,25/02/2024 06:15,Cairo-Nasr City,Rice Pudding Nuts,Small,62.27,5,0,None,80470,62,Male,Bronze,Credit Card,In-store,69,1.3,133,24.6,20.5,2,1,Traditional,Greater Cairo,1,6,43.59
105162,23/02/2024 18:15,Dubai-Marina,Rice Pudding Nuts,Medium,135.23,7,0,Pistachio,65982,37,Female,Gold,Cash,ElMenus,41,8.4,148,36.6,42.4,2,0,Traditional,UAE,1,18,132.53
107861,22/03/2024 21:00,Cairo-Nasr City,Om Ali Cream,Large,63.18,11,0,Lotus,53147,24,Male,Gold,Credit Card,Mobile App,70,14.8,119,23.6,22.8,4,1,Traditional,Greater Cairo,1,21,97.3
102157,23/01/2024 11:00,Giza-Zayed,Ice Cream Mango,Small,141.25,7,0,,86120,18,Male,Gold,Instapay,Talabat,54,6.1,103,20.1,81,2,0,Ice Cream,Greater Cairo,0,11,138.43
101063,12/01/2024 01:30,Dubai-Marina,Qishtouza Nutella,Large,79.02,6,0,Nutella,59153,16,Female,,Cash,ElMenus,106,6.6,107,41.2,47.2,5,0,Modern,UAE,1,1,66.38
101168,13/01/2024 03:45,Tanta-Saeed,Sweet Koshary Mix,Medium,70.19,5,0,Nutella,65157,46,Male,Bronze,Credit Card,Mobile App,95,14.4,105,19.6,76.4,1,0,Signature,Delta,1,3,49.13
103637,07/02/2024 21:00,Cairo-Nasr City,Qishtouza Lotus,Large,177.21,10,0,Lotus,54873,33,Female,Silver,Wallet,ElMenus,51,5,101,37.7,76.9,2,0,Modern,Greater Cairo,0,21,248.09
107652,20/03/2024 16:45,Tanta-Saeed,Ice Cream Mango,Medium,50.07,9,0,Pistachio,80566,28,Female,None,Instapay,ElMenus,75,13.3,129,18.2,66.1,5,0,Ice Cream,Delta,0,16,63.09
105589,28/02/2024 05:00,Cairo-Nasr City,Om Ali Cream,Small,52.71,1,0,Nuts,62984,69,Female,None,Cash,ElMenus,117,0.8,103,25.5,38.1,3,0,Traditional,Greater Cairo,0,5,7.38
107193,15/03/2024 22:00,Giza-Zayed,Sweet Koshary Mix,Medium,172.6,6,0,Nuts,53689,57,Female,Bronze,Wallet,In-store,15,13.4,121,17.8,38.6,,0,Signature,Greater Cairo,1,22,144.98
104492,16/02/2024 18:45,Mansoura-Mashaya,Super B.Laban,Large,40.99,9,0.15,Lotus,57622,14,,Gold,Credit Card,Talabat,102,13.6,120,38.6,61.8,1,0,Signature,Delta,1,18,51.65
107267,16/03/2024 16:30,Dubai-Marina,Ice Cream Mango,Medium,123.08,5,0,Nuts,71385,64,Female,Gold,Wallet,Talabat,40,10.2,103,42.3,44.6,2,0,Ice Cream,UAE,1,16,86.16
104981,21/02/2024 21:00,Tanta-Saeed,Ice Cream Mango,Medium,120.43,6,0,Pistachio,62193,73,Female,None,Cash,In-store,77,4.9,133,16.7,60.7,,0,Ice Cream,Delta,0,21,101.16
108336,27/03/2024 19:45,Cairo-Nasr City,Ice Cream Mango,Large,122.34,2,0,Lotus,56243,31,,Silver,Wallet,Talabat,106,3,105,34.8,28,2,0,Ice Cream,Greater Cairo,0,19,34.26
109953,13/04/2024 16:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,89.2,6,0,Pistachio,63431,72,Male,None,Wallet,In-store,62,1.9,113,20.8,38.4,5,0,Traditional,Greater Cairo,1,16,74.93
104947,21/02/2024 12:30,Alex-Stanly,Qishtouza Lotus,Small,45.35,10,0.05,Lotus,70379,42,Female,Bronze,Wallet,In-store,112,6.7,130,36.8,45.1,1,0,Modern,Alexandria,0,12,63.49
102783,29/01/2024 23:30,Alex-Stanly,Qishtouza Lotus,Small,77.08,6,0.05,None,53176,42,Female,Gold,Wallet,ElMenus,40,12.7,128,25.1,68.9,1,0,Modern,Alexandria,0,23,64.75
100718,08/01/2024 11:15,Giza-Zayed,Super B.Laban,Small,96.69,4,0,Pistachio,69077,29,Male,Silver,Wallet,Mobile App,103,11.2,105,25.4,59.1,4,0,Signature,Greater Cairo,0,11,54.15
102503,27/01/2024 01:30,Cairo-Nasr City,Rice Pudding Oven,Small,74.66,11,0,Pistachio,59847,43,Male,Bronze,Wallet,Talabat,45,12,146,23.6,89.2,3,0,Traditional,Greater Cairo,1,1,114.98
104361,15/02/2024 10:00,Tanta-Saeed,Qishtouza Lotus,Large,158.23,2,0,Nutella,59257,29,Female,Silver,Credit Card,Talabat,11,10.6,131,22.4,75.4,5,0,Modern,Delta,0,10,44.3
104172,13/02/2024 10:45,Alex-Stanly,Sweet Koshary Mix,Small,112.66,1,0,,53594,51,Female,Gold,Wallet,Mobile App,13,13.9,140,28.4,47.6,5,0,Signature,Alexandria,0,10,15.77
108083,25/03/2024 04:30,Alex-Stanly,Ice Cream Mango,Medium,79.81,7,0,None,65061,47,,,Wallet,Talabat,56,13.4,101,31.2,79.1,2,0,Ice Cream,Alexandria,0,4,78.21
109761,11/04/2024 16:00,Cairo-Nasr City,Qishtouza Lotus,Large,171.67,10,0,Lotus,67852,21,Female,Silver,Cash,ElMenus,10,4.8,148,28.6,87.7,5,0,Modern,Greater Cairo,0,16,240.34
100396,05/01/2024 02:45,Giza-Zayed,Sweet Koshary Mix,Large,101.06,6,0,None,87973,19,Male,Bronze,Cash,ElMenus,72,14.8,102,41.3,22.4,,0,Signature,Greater Cairo,1,2,84.89
107187,15/03/2024 20:30,Cairo-Nasr City,Rice Pudding Oven,Medium,78.85,8,0,Lotus,83226,20,,None,Wallet,ElMenus,68,11.7,111,36.8,46.3,2,0,Traditional,Greater Cairo,1,20,88.31
